CRRES EMIC wave events, their positions, and magnetospheric conditions
Data:
          orbit           year        yearday           xpos           ypos           zpos             ls            mlt           mlat     phase
            168           1990    276.0506897    273.8314819  38110.0781250  11859.0468750      6.5395861      5.4459620     10.0813999     quiet
            168           1990    276.0548706   -335.1500549  38095.3750000  11919.8320312      6.5443201      5.5097122     10.2509604     quiet
            168           1990    276.0555420   -436.6438293  38090.7734375  11929.2919922      6.5448804      5.5203462     10.2789803     quiet
            168           1990    276.0562439   -538.1375732  38086.1757812  11938.7519531      6.5454402      5.5309801     10.3070002     quiet
            168           1990    276.0569458   -639.5698853  38077.2773438  11946.8652344      6.5455942      5.5416403     10.3345203     quiet
            168           1990    276.0576477   -741.0021973  38068.3828125  11954.9785156      6.5457482      5.5523000     10.3620405     quiet
            168           1990    276.1048584  -7475.3022461  35485.8125000  11872.1835938      6.3320699      6.3070798     11.9617996     quiet
            168           1990    276.1055603  -7569.4487305  35415.3046875  11860.2939453      6.3249998      6.3189640     11.9798794     quiet
            168           1990    276.1062622  -7663.5952148  35344.8007812  11848.4042969      6.3179297      6.3308477     11.9979601     quiet
            168           1990    276.1069336  -7757.7421875  35274.2929688  11836.5136719      6.3108602      6.3427320     12.0160398     quiet
            168           1990    276.1076355  -7851.8886719  35203.7890625  11824.6240234      6.3037901      6.3546157     12.0341206     quiet
            168           1990    276.1090393  -8039.1372070  35058.1484375  11799.2880859      6.2890401      6.3785419     12.0693207     quiet
            168           1990    276.1097107  -8132.2392578  34983.0117188  11785.8417969      6.2813601      6.3905840     12.0864401     quiet
            168           1990    276.1104126  -8225.3408203  34907.8789062  11772.3964844      6.2736797      6.4026260     12.1035604     quiet
            168           1990    276.1111145  -8318.4433594  34832.7421875  11758.9501953      6.2659998      6.4146681     12.1206799     quiet
            170           1990    276.8090210   8991.2294922  34482.5703125   9830.2119141      5.9748421      4.3409262      5.4544301     quiet
            170           1990    276.8097229   8899.9531250  34562.7109375   9864.8955078      5.9842939      4.3523521      5.4779601     quiet
            170           1990    276.8104248   8808.6767578  34642.8554688   9899.5781250      5.9937463      4.3637781      5.5014901     quiet
            170           1990    276.8110962   8717.4003906  34722.9960938   9934.2617188      6.0031981      4.3752041      5.5250201     quiet
            170           1990    276.8145752   8256.2138672  35104.3242188  10102.1269531      6.0482821      4.4316783      5.6378059     quiet
            170           1990    276.8152771   8163.7368164  35179.6210938  10135.4228516      6.0571899      4.4429402      5.6601200     quiet
            170           1990    276.8159790   8070.1489258  35250.1328125  10167.3398438      6.0654478      4.4540501      5.6813078     quiet
            170           1990    276.8166809   7976.5615234  35320.6484375  10199.2578125      6.0737062      4.4651599      5.7024961     quiet
            170           1990    276.8173523   7882.9736328  35391.1601562  10231.1748047      6.0819640      4.4762702      5.7236838     quiet
            170           1990    276.8180542   7789.3862305  35461.6757812  10263.0927734      6.0902224      4.4873800      5.7448721     quiet
            170           1990    276.8187561   7695.7983398  35532.1875000  10295.0097656      6.0984802      4.4984899      5.7660599     quiet
            170           1990    276.8194580   7601.1870117  35597.9726562  10325.5576172      6.1061420      4.5094619      5.7861938     quiet
            170           1990    276.8201294   7506.5751953  35663.7617188  10356.1054688      6.1138039      4.5204339      5.8063278     quiet
            170           1990    276.8208313   7411.9638672  35729.5468750  10386.6533203      6.1214662      4.5314059      5.8264623     quiet
            170           1990    276.8215332   7317.3520508  35795.3359375  10417.2011719      6.1291280      4.5423779      5.8465962     quiet
            170           1990    276.8222351   7222.7407227  35861.1210938  10447.7490234      6.1367898      4.5533500      5.8667302     quiet
            170           1990    276.8298645   6165.6962891  36501.0468750  10759.3212891      6.2109838      4.6718321      6.0710802     quiet
            170           1990    276.8305664   6068.4936523  36552.9570312  10785.8037109      6.2169881      4.6824541      6.0884600     quiet
            170           1990    276.8312378   5971.2915039  36604.8632812  10812.2871094      6.2229919      4.6930761      6.1058402     quiet
            170           1990    276.8319397   5874.0888672  36656.7734375  10838.7695312      6.2289963      4.7036982      6.1232200     quiet
            170           1990    276.8430481   4298.8081055  37351.8828125  11222.2714844      6.3100400      4.8710098      6.3782401     quiet
            170           1990    276.8437500   4199.1601562  37385.8476562  11243.4023438      6.3140221      4.8813081      6.3926959     quiet
            170           1990    276.8444519   4099.5117188  37419.8125000  11264.5341797      6.3180041      4.8916059      6.4071522     quiet
            170           1990    276.8451538   3999.8635254  37453.7773438  11285.6650391      6.3219857      4.9019041      6.4216080     quiet
            175           1990    278.9208374    298.6218872  38054.5507812  11924.5097656      6.4117398      5.1701002      6.6584702     quiet
            175           1990    278.9215393    197.0159149  38057.2226562  11935.6044922      6.4125257      5.1802082      6.6742620     quiet
            175           1990    278.9222107     95.4099426  38059.8945312  11946.6992188      6.4133120      5.1903162      6.6900539     quiet
            175           1990    278.9229126     -6.1960449  38062.5703125  11957.7929688      6.4140978      5.2004242      6.7058463     quiet
            175           1990    278.9236145   -107.8020020  38065.2421875  11968.8876953      6.4148841      5.2105322      6.7216382     quiet
            175           1990    278.9243164   -209.4079895  38067.9140625  11979.9824219      6.4156699      5.2206402      6.7374301     quiet
            175           1990    278.9249878   -310.9888000  38066.2890625  11989.7246094      6.4160018      5.2307520      6.7527719     quiet
            175           1990    278.9256897   -412.5695801  38064.6640625  11999.4677734      6.4163337      5.2408643      6.7681141     quiet
            175           1990    278.9263916   -514.1503906  38063.0429688  12009.2099609      6.4166660      5.2509761      6.7834558     quiet
            175           1990    279.0083313 -11737.0986328  31711.3378906  11146.4775391      5.7664204      6.5510559      7.8640318     quiet
            175           1990    279.0090332 -11818.3369141  31601.3652344  11120.1279297      5.7539201      6.5640821      7.8639841     quiet
            175           1990    279.0097351 -11899.5761719  31491.3945312  11093.7783203      5.7414203      6.5771079      7.8639359     quiet
            175           1990    279.0104065 -11980.8144531  31381.4218750  11067.4287109      5.7289200      6.5901341      7.8638883     quiet
            175           1990    279.0111084 -12062.0537109  31271.4511719  11041.0791016      5.7164202      6.6031599      7.8638401     quiet
            175           1990    279.0118103 -12141.3271484  31156.3730469  11012.9257812      5.7032022      6.6164799      7.8625221     quiet
            184           1990    282.4951477  14745.2880859  22653.3906250   5807.2480469      4.8031483      2.6998060     15.9217596 pre-onset
            184           1990    282.4958191  14699.5673828  22845.2773438   5872.2719727      4.8340402      2.7190101     16.0049000 pre-onset
            184           1990    282.4965210  14648.9296875  23029.5273438   5935.3330078      4.8638020      2.7373102     16.0802402 pre-onset
            184           1990    282.4972229  14598.2910156  23213.7792969   5998.3940430      4.8935642      2.7556100     16.1555805 pre-onset
            184           1990    282.4979248  14547.6533203  23398.0292969   6061.4555664      4.9233260      2.7739100     16.2309189 pre-onset
            184           1990    282.4985962  14497.0146484  23582.2812500   6124.5166016      4.9530883      2.7922099     16.3062592 pre-onset
            184           1990    282.5208435  12441.4736328  28696.4511719   7935.1718750      5.7780700      3.3010199     18.0598583 pre-onset
            184           1990    282.5215149  12366.2294922  28833.6035156   7985.5961914      5.7997799      3.3150499     18.0986195 pre-onset
            184           1990    282.5236206  12140.4960938  29245.0585938   8136.8696289      5.8649101      3.3571401     18.2148991 pre-onset
